path,duration_s,zcr,clipping_rate,silence_ratio,kurtosis,spectral_flatness,snr_db,c50_db,vad_ratio,language
data\audios\malayalam\train-00000-of-00088\7dce381b-b661-47e9-a411-c99c6c44b48a_0_chunk_12.flac,3.208,0.11560050398111343,0.0,0.3584905660377358,9.161230087280273,0.0021547928665035378,34.26425552368164,-21.81434440612793,0.6320754716981132,malayalam
data\audios\kannada\train-00005-of-00073\6192449487886895_chunk_21.flac,9.762,0.08930464088916779,0.0,0.3230769230769231,9.085135459899902,0.008572011579998396,18.055824279785156,-33.61094284057617,0.6584615384615384,kannada
data\audios\malayalam\train-00001-of-00088\2814749767306213_chunk_40.flac,5.25,0.11873546242713928,0.0,0.14857142857142858,7.167142868041992,0.032847364476593456,19.31939697265625,-62.176727294921875,0.7828571428571428,malayalam
data\audios\malayalam\valid-00000-of-00001\2814749767269174_chunk_1.flac,2.465,0.091527059674263,0.0,0.024390243902439025,3.743788242340088,0.02092031478569013,5.921886444091797,-19.447477340698242,0.7926829268292683,malayalam
data\audios\malayalam\train-00000-of-00088\2b40a421-0348-483a-a292-cc26aecd8a5b_0_chunk_12.flac,1.171,0.10189497470855713,0.0,0.23076923076923078,23.27943992614746,0.00016450210845853438,21.13927459716797,-5.1929497718811035,0.7692307692307693,malayalam
data\audios\kannada\train-00001-of-00073\6192449487761604_chunk_13.flac,11.778,0.10335095226764679,0.0,0.0,4.687117576599121,0.008663153766753048,18.39383316040039,-28.619827270507812,0.7525510204081632,kannada
data\audios\kannada\train-00001-of-00073\6192449487824306_chunk_27.flac,16.287,0.05987643823027611,0.0,0.0,16.360904693603516,0.005671311450797604,12.851014137268066,-28.197254180908203,0.7841328413284133,kannada
data\audios\malayalam\train-00005-of-00088\16bf389c-7309-4035-a3a4-ecdef49102e0_0_chunk_4.flac,2.858,0.10269201546907425,0.0,0.031578947368421054,8.956840515136719,3.377190391800491e-05,11.595352172851562,-36.3619384765625,0.8,malayalam
data\audios\kannada\valid-00000-of-00001\5442d2bc-60df-4fd8-b2d4-61cae9735236_1_chunk_7.flac,15.711,0.0801602303981781,0.0,0.10707456978967496,5.588634014129639,0.018596880257394015,15.126457214355469,-40.373348236083984,0.7992351816443595,kannada
data\audios\malayalam\train-00001-of-00088\94e6abb2-2ba6-4ba1-8e83-20e5675ca216_1_chunk_31.flac,1.667,0.10926172137260437,0.0,0.21818181818181817,12.707372665405273,0.0014715542366734499,27.166889190673828,-11.275115013122559,0.7818181818181819,malayalam
data\audios\kannada\train-00005-of-00073\6192449487886968_chunk_14.flac,18.114,0.09522499144077301,0.0,0.5074626865671642,6.506875038146973,0.022961483210993405,19.75096321105957,-26.81143569946289,0.48756218905472637,kannada
data\audios\malayalam\valid-00000-of-00001\2814749767277911_chunk_2.flac,8.801,0.13745929300785065,0.0,0.1945392491467577,8.995122909545898,0.03662860211330646,24.913034439086914,-37.898983001708984,0.757679180887372,malayalam
data\audios\malayalam\valid-00000-of-00001\2814749767248053_chunk_2.flac,9.664,0.07680338621139526,0.0,0.15527950310559005,5.0967817306518555,0.011479110941879783,19.60906410217285,-35.23665237426758,0.7981366459627329,malayalam
data\audios\malayalam\train-00002-of-00088\2814749767338830_chunk_7.flac,11.681,0.08964691311120987,0.0,0.04627249357326478,4.200028419494629,0.013460397703298314,10.701290130615234,-23.283727645874023,0.7917737789203085,malayalam
data\audios\malayalam\train-00004-of-00088\2814749767475794_chunk_13.flac,7.829,0.08043599873781204,0.0,0.19230769230769232,6.227107048034668,0.01426855728694379,25.355520248413086,-30.443126678466797,0.7884615384615384,malayalam
data\audios\malayalam\valid-00000-of-00001\21d0ddab-f122-4036-9cc7-25e5ed756395_1_chunk_1.flac,0.371,0.07620041817426682,0.0,0.0,3.568786144256592,1.916908861539076e-05,5.202915191650391,-8.665122032165527,0.75,malayalam
data\audios\malayalam\train-00005-of-00088\dcc97254-2438-4813-b65a-ec92b2d9502f_0_chunk_28.flac,2.26,0.09018789231777191,0.0,0.22666666666666666,7.472801208496094,0.0009018538403152411,35.20537185668945,-25.795738220214844,0.7733333333333333,malayalam
data\audios\malayalam\train-00001-of-00088\e5513156-a5e4-4542-b01e-0540ab1a8f23_1_chunk_6.flac,5.586,0.06532987952232361,0.0,0.24731182795698925,6.756821632385254,0.04356896468439606,25.491323471069336,-23.85816764831543,0.7526881720430108,malayalam
data\audios\malayalam\train-00000-of-00088\4dd20cd6-e5e0-493f-9236-1c5a928bae3e_0_chunk_21.flac,6.589,0.07031392306089401,0.0,0.3150684931506849,11.162612915039062,0.000779452807600028,36.358463287353516,-23.071081161499023,0.684931506849315,malayalam
data\audios\malayalam\train-00000-of-00088\2814749767320793_chunk_48.flac,7.263,0.04126192629337311,0.0,0.07024793388429752,4.4954752922058105,0.009208811025318278,8.320541381835938,-21.53764533996582,0.7975206611570248,malayalam
data\audios\malayalam\train-00003-of-00088\2814749767461309_chunk_8.flac,7.099,0.07547503709793091,0.0,0.025423728813559324,5.422173023223877,0.015191427168695142,12.86290168762207,-21.144821166992188,0.7966101694915254,malayalam
data\audios\malayalam\train-00004-of-00088\2814749767351725_chunk_5.flac,6.879,0.052447330206632614,0.0,0.2576419213973799,7.068853378295898,0.0056258204113796935,24.15437889099121,-41.744293212890625,0.7379912663755459,malayalam
data\audios\malayalam\train-00002-of-00088\2814749767349427_chunk_3.flac,1.311,0.04456959664821625,0.0,0.046511627906976744,3.1329596042633057,0.0012325804962792794,13.337998390197754,-17.84280776977539,0.7906976744186046,malayalam
data\audios\malayalam\train-00000-of-00088\2814749767321774_chunk_26.flac,11.296,0.05518478527665138,0.0,0.09840425531914894,4.470466613769531,0.007586147143373314,14.053545951843262,-27.68610954284668,0.7952127659574468,malayalam
data\audios\malayalam\valid-00000-of-00001\8e6d8a0c-906a-47d5-a01b-a2debf68f945_0_chunk_15.flac,1.643,0.05368050932884216,0.0,0.24074074074074073,4.5556206703186035,0.00012646451473780112,23.632827758789062,-27.4648494720459,0.7592592592592593,malayalam
data\audios\malayalam\train-00001-of-00088\2814749767489494_chunk_18.flac,8.298,0.1501089185476303,0.0,0.0,4.074203968048096,0.07615105414763718,7.2473344802856445,-21.91934585571289,0.7644927536231884,malayalam
data\audios\malayalam\train-00005-of-00088\2814749767434709_chunk_15.flac,7.168,0.08590638637542725,0.0,0.44537815126050423,9.532328605651855,0.014577495417051833,23.479209899902344,-32.62125015258789,0.5546218487394958,malayalam
data\audios\malayalam\train-00000-of-00088\2814749767108024_chunk_6.flac,1.791,0.08653268218040466,0.0,0.0847457627118644,4.124518394470215,0.010400587485298094,11.505331993103027,-51.16275405883789,0.7288135593220338,malayalam
data\audios\kannada\train-00001-of-00073\6192449487750974_chunk_7.flac,20.703,0.19346466660499573,0.0,0.30869565217391304,5.629323482513428,0.028112536293805203,32.68743133544922,-31.051410675048828,0.6434782608695652,kannada
data\audios\malayalam\train-00005-of-00088\0f34b62f-7e06-4517-8f2e-322b7f701215_0_chunk_6.flac,2.729,0.08344931900501251,0.0,0.14444444444444443,10.122941017150879,0.00024399825544429768,20.29149055480957,-36.49081039428711,0.8,malayalam
data\audios\malayalam\valid-00000-of-00001\88ff3609-dcf4-4efe-a39f-3a34d2661b9a_1_chunk_1.flac,0.669,0.09147845953702927,0.0,0.13636363636363635,17.84543800354004,5.35820725662459e-05,19.296123504638672,-27.255908966064453,0.7727272727272727,malayalam
data\audios\malayalam\train-00002-of-00088\2814749767113379_chunk_1.flac,13.817,0.07807479798793793,0.0,0.14130434782608695,4.2143120765686035,0.014955877801827564,21.755760192871094,-66.18497467041016,0.8,malayalam
data\audios\malayalam\train-00003-of-00088\2814749767457177_chunk_4.flac,6.617,0.12762384116649628,0.0,0.05909090909090909,4.307240009307861,0.02138534559083696,19.57427215576172,-51.57781982421875,0.7818181818181819,malayalam
data\audios\malayalam\train-00005-of-00088\bac6c848-e7ce-4384-8154-4b2100567411_1_chunk_14.flac,1.086,0.061615630984306335,0.0,0.05555555555555555,4.797750473022461,2.8326282965571625e-05,11.71098804473877,-20.02033233642578,0.7777777777777778,malayalam
data\audios\malayalam\train-00005-of-00088\53aa6495-02e8-4c90-8e21-02bf1509d328_0_chunk_4.flac,15.431,0.06567671149969101,0.0,0.2509727626459144,12.096132278442383,0.0006360017912671763,29.508771896362305,-37.51460647583008,0.7490272373540856,malayalam
data\audios\malayalam\train-00003-of-00088\791b6715-0fd4-4283-b07f-a43a2d5160e5_1_chunk_27.flac,9.566,0.08162642270326614,0.0,0.1069182389937107,4.8016767501831055,0.0010436631248383144,20.003366470336914,-24.737388610839844,0.7987421383647799,malayalam
data\audios\malayalam\train-00000-of-00088\46104115-695b-4055-98d3-9d7c7be48d4e_1_chunk_15.flac,1.511,0.1124008372426033,0.0,0.22,12.753119468688965,0.02275586579137818,38.508522033691406,-21.36905288696289,0.78,malayalam
data\audios\malayalam\train-00004-of-00088\2814749767475742_chunk_3.flac,9.855,0.08311904966831207,0.0,0.11585365853658537,5.907581806182861,0.016670919298537628,17.916013717651367,-26.12401008605957,0.7774390243902439,malayalam
data\audios\malayalam\train-00002-of-00088\87535e24-f4d6-4838-8f24-acd53b6df98a_1_chunk_8.flac,4.759,0.07107370346784592,0.0,0.14556962025316456,7.063891887664795,0.07472299746440333,23.99744415283203,-20.382568359375,0.7911392405063291,malayalam
data\audios\malayalam\train-00003-of-00088\174f5f9a-dafa-4d32-a89f-afee12066f40_0_chunk_18.flac,2.083,0.05910562351346016,0.0,0.5942028985507246,27.800262451171875,0.0010951612746149014,60.0,-82.01289367675781,0.4057971014492754,malayalam
data\audios\malayalam\valid-00000-of-00001\2814749767471131_chunk_29.flac,6.11,0.06626594066619873,0.0,0.15270935960591134,4.387302398681641,0.006215723552477424,16.844676971435547,-27.014389038085938,0.7980295566502463,malayalam
data\audios\malayalam\train-00001-of-00088\9906fcba-a560-44bd-9432-2ccbfbb2023d_1_chunk_7.flac,12.737,0.10985445231199265,0.0,0.22169811320754718,7.335708141326904,0.009387415134341834,31.052719116210938,-135.7052764892578,0.7688679245283019,malayalam
data\audios\malayalam\train-00001-of-00088\2814749767367340_chunk_15.flac,8.433,0.12254919856786728,0.0,0.03558718861209965,7.739239692687988,0.02318739708559688,10.566140174865723,-33.78596878051758,0.7935943060498221,malayalam
data\audios\malayalam\train-00001-of-00088\2814749767357151_chunk_5.flac,7.936,0.15444502234458923,0.0,0.3560606060606061,9.486088752746582,0.023182749612210077,30.59292984008789,-60.2397575378418,0.6363636363636364,malayalam
data\audios\malayalam\train-00000-of-00088\7d4bc8f2-3dd3-4bcc-83e8-21530698d50d_0_chunk_4.flac,6.689,0.10602512955665588,0.0,0.2747747747747748,9.772626876831055,0.0010159490342807307,31.378629684448242,-47.39113235473633,0.7252252252252253,malayalam
data\audios\malayalam\valid-00000-of-00001\88ff3609-dcf4-4efe-a39f-3a34d2661b9a_1_chunk_8.flac,1.623,0.06989870965480804,0.0,0.09259259259259259,6.398226261138916,0.0006091449393528005,16.294967651367188,-33.497093200683594,0.7962962962962963,malayalam
data\audios\malayalam\train-00000-of-00088\2814749767351479_chunk_5.flac,1.217,0.046920668333768845,0.0,0.1,7.153456687927246,0.005399092076061917,11.052022933959961,-17.895244598388672,0.8,malayalam
data\audios\malayalam\valid-00000-of-00001\2814749767408458_chunk_45.flac,12.557,0.07167544215917587,0.0,0.0,4.881592750549316,0.002868333359734686,13.469484329223633,-34.426246643066406,0.7918660287081339,malayalam
data\audios\malayalam\train-00005-of-00088\2814749767208890_chunk_12.flac,17.824,0.0738561749458313,0.0,0.07912457912457913,3.81768798828125,0.005032960691905711,13.18310832977295,-46.751548767089844,0.7996632996632996,malayalam
data\audios\malayalam\train-00002-of-00088\7d202bfb-9dd4-4ba2-9cb8-77cd818e8209_1_chunk_7.flac,11.296,0.07480955868959427,0.0,0.1196808510638298,6.148659706115723,0.06852340756099605,18.101337432861328,-28.321304321289062,0.7978723404255319,malayalam
data\audios\malayalam\train-00004-of-00088\2814749767452960_chunk_19.flac,3.806,0.07003678381443024,0.0,0.4603174603174603,9.286445617675781,0.01202421519425439,21.775968551635742,-38.670658111572266,0.5238095238095238,malayalam
data\audios\malayalam\train-00000-of-00088\2814749767466299_chunk_3.flac,1.409,0.04461286962032318,0.0,0.0,4.899708271026611,0.003700235300529283,8.97105598449707,-18.113698959350586,0.782608695652174,malayalam
data\audios\malayalam\train-00000-of-00088\2814749767306149_chunk_13.flac,19.36,0.0850803554058075,0.0,0.34108527131782945,8.365377426147461,0.011152032318485806,40.99311065673828,-65.53231048583984,0.648062015503876,malayalam
data\audios\malayalam\train-00005-of-00088\2814749767221099_chunk_2.flac,7.456,0.2204146683216095,0.0,0.13306451612903225,7.330320358276367,0.022012515108330324,16.449525833129883,-21.573299407958984,0.6733870967741935,malayalam
data\audios\malayalam\train-00003-of-00088\2814749767322986_chunk_30.flac,9.471,0.057282038033008575,0.0,0.17777777777777778,4.326573371887207,0.011114580971009253,13.7470064163208,-33.75576400756836,0.7936507936507936,malayalam
data\audios\malayalam\train-00002-of-00088\2814749767349427_chunk_15.flac,13.696,0.08535005897283554,0.0,0.25,5.848238945007324,0.007858332897468758,30.901611328125,-20.58697509765625,0.7280701754385965,malayalam
data\audios\malayalam\train-00003-of-00088\acf82b52-bcdf-451f-901e-84d72e76e66a_1_chunk_3.flac,5.346,0.07654640823602676,0.0,0.28651685393258425,6.551614761352539,0.15952190101013874,60.0,-42.123558044433594,0.7134831460674157,malayalam
data\audios\malayalam\valid-00000-of-00001\d6200076-c268-4c94-b3dd-dc01293dad07_1_chunk_15.flac,1.851,0.07039939612150192,0.0,0.6557377049180327,10.818531036376953,0.3232255206475126,60.0,-49.29700469970703,0.3442622950819672,malayalam
data\audios\malayalam\train-00001-of-00088\2814749767161422_chunk_6.flac,6.019,0.0931367501616478,0.0,0.235,7.788056373596191,0.016491308044451855,21.983842849731445,-61.95731735229492,0.765,malayalam
data\audios\malayalam\valid-00000-of-00001\2814749767224355_chunk_7.flac,6.786,0.08744250237941742,0.0,0.08849557522123894,5.18590784072876,0.01950335179236884,13.947219848632812,-26.215591430664062,0.7920353982300885,malayalam
data\audios\malayalam\train-00003-of-00088\20bee0c0-3f0c-4b05-929d-a394da6b6e4d_1_chunk_17.flac,2.308,0.05840018391609192,0.0,0.06578947368421052,4.598595142364502,7.02551158168632e-05,8.96271800994873,-18.34453582763672,0.7894736842105263,malayalam
data\audios\malayalam\train-00003-of-00088\2814749767315612_chunk_1.flac,6.4,0.08003763854503632,0.0,0.03755868544600939,4.265002727508545,0.010587932352136212,20.482723236083984,-48.95708465576172,0.7793427230046949,malayalam
data\audios\malayalam\train-00004-of-00088\b1c5cc76-77de-4101-b53e-aa2149830a49_1_chunk_3.flac,3.322,0.06345606595277786,0.0,0.13636363636363635,7.211029052734375,0.05273132444879663,21.660533905029297,-31.078760147094727,0.8,malayalam
data\audios\malayalam\train-00001-of-00088\d5406e38-40d5-45dc-89b5-db0034d5a3da_1_chunk_11.flac,1.023,0.10493675619363785,0.0,0.3235294117647059,10.566595077514648,0.00035570590386200716,24.273731231689453,-12.995899200439453,0.6764705882352942,malayalam
data\audios\malayalam\train-00002-of-00088\2814749767306849_chunk_2.flac,9.762,0.07741127908229828,0.0,0.28615384615384615,4.979063034057617,0.015445693327483018,28.02709197998047,-35.11627960205078,0.7046153846153846,malayalam
data\audios\malayalam\train-00005-of-00088\2814749767355247_chunk_7.flac,4.769,0.10657752305269241,0.0,0.04430379746835443,10.623348236083984,0.03340044047376468,12.062030792236328,-20.688758850097656,0.7911392405063291,malayalam
data\audios\malayalam\train-00005-of-00088\ed8281b4-ddfc-4234-b407-22431289b3f0_1_chunk_20.flac,3.731,0.0773705393075943,0.0,0.0,4.7596940994262695,1.0767491169177876e-05,10.832326889038086,-18.73885154724121,0.7983870967741935,malayalam
data\audios\malayalam\train-00003-of-00088\2814749767464271_chunk_11.flac,14.946,0.10705871134996414,0.0,0.12048192771084337,5.959661960601807,0.025169090715618406,24.166181564331055,-51.75727844238281,0.7730923694779116,malayalam
data\audios\malayalam\train-00001-of-00088\e640e42a-f44a-4a90-aa76-2b3404345399_1_chunk_10.flac,0.558,0.18186034262180328,0.0,0.6666666666666666,18.326997756958008,0.005443578012922776,46.515541076660156,-56.85226058959961,0.3333333333333333,malayalam
data\audios\malayalam\train-00002-of-00088\2814749767411685_chunk_6.flac,6.399,0.07770492881536484,0.0,0.023474178403755867,6.112990856170654,0.007036370465875423,8.787477493286133,-29.83501434326172,0.7981220657276995,malayalam
data\audios\malayalam\train-00005-of-00088\2814749767328990_chunk_11.flac,6.978,0.0685785785317421,0.0,0.0603448275862069,3.616276502609253,0.010895033537466244,17.848356246948242,-25.019866943359375,0.7758620689655172,malayalam
data\audios\malayalam\train-00000-of-00088\74b626a8-3dff-4eaa-aa96-94dd23aa401a_0_chunk_36.flac,1.983,0.12657366693019867,0.0,0.13636363636363635,6.761074542999268,0.0003743496227794483,19.624982833862305,-60.29242706298828,0.7575757575757576,malayalam
data\audios\malayalam\train-00004-of-00088\2814749767488876_chunk_11.flac,8.791,0.06786750257015228,0.0,0.06143344709897611,6.183308124542236,0.009523257396873168,18.967144012451172,-39.76174545288086,0.7986348122866894,malayalam
data\audios\malayalam\train-00002-of-00088\b1f8228a-e103-4904-929c-cdd27df16097_0_chunk_16.flac,16.002,0.06290270388126373,0.0,0.2026266416510319,10.151667594909668,0.06144861207236436,25.104848861694336,-25.445846557617188,0.797373358348968,malayalam
data\audios\malayalam\train-00003-of-00088\8a55d739-66aa-41d6-b602-ad82192860b9_0_chunk_23.flac,3.517,0.07736915349960327,0.0,0.5641025641025641,14.676065444946289,0.0015758117364523174,60.0,-89.97001647949219,0.41025641025641024,malayalam
data\audios\malayalam\valid-00000-of-00001\df23ba56-885e-4473-b231-45c0ffde8d9a_0_chunk_17.flac,2.614,0.08231949061155319,0.0,0.08045977011494253,8.493195533752441,0.00017801488723222605,13.197900772094727,-28.239946365356445,0.7931034482758621,malayalam
data\audios\malayalam\train-00000-of-00088\2814749767358863_chunk_4.flac,8.609,0.05806824192404747,0.0,0.2097902097902098,6.618197441101074,0.0058417950909212596,21.318532943725586,-17.262086868286133,0.7832167832167832,malayalam
data\audios\malayalam\train-00001-of-00088\5ed0a035-b7e0-437d-a5a2-5a7cfdc22f6b_0_chunk_27.flac,0.45,0.11343076080083847,0.0,0.6666666666666666,17.84271240234375,0.0015314506557700938,42.57633972167969,-9.879522323608398,0.3333333333333333,malayalam
data\audios\malayalam\train-00003-of-00088\10814028-f918-489b-a4e0-f03f011c240c_0_chunk_5.flac,1.312,0.06022722274065018,0.0,0.09302325581395349,5.187610626220703,0.0002558877638855706,18.182083129882812,-42.01681137084961,0.7906976744186046,malayalam
data\audios\malayalam\train-00005-of-00088\2814749767382733_chunk_1.flac,5.759,0.05360207334160805,0.0,0.1099476439790576,6.290623664855957,0.004042969509014452,17.261478424072266,-25.141935348510742,0.7905759162303665,malayalam
data\audios\malayalam\train-00001-of-00088\2814749767468628_chunk_14.flac,11.98,0.07607746124267578,0.0,0.03508771929824561,3.7624101638793945,0.007349301295029784,8.18508529663086,-25.589488983154297,0.7944862155388471,malayalam
data\audios\malayalam\valid-00000-of-00001\2814749767566714_chunk_1.flac,9.74,0.0888424962759018,0.0,0.12037037037037036,5.3293328285217285,0.01816711900349193,17.599605560302734,-26.073284149169922,0.7993827160493827,malayalam
data\audios\malayalam\train-00000-of-00088\2814749767471340_chunk_1.flac,7.121,0.0927741527557373,0.0,0.0,4.149941921234131,0.018560941733225395,13.904634475708008,-37.02530288696289,0.7383966244725738,malayalam
data\audios\malayalam\train-00005-of-00088\7f30c9a6-ab3a-46f3-83fe-426031960e73_0_chunk_7.flac,0.448,0.030718758702278137,0.0,0.07142857142857142,2.9040958881378174,0.00021987429096003948,13.69788646697998,-12.849649429321289,0.7857142857142857,malayalam
data\audios\malayalam\train-00000-of-00088\2814749767441081_chunk_10.flac,12.737,0.0683642253279686,0.0,0.030660377358490566,6.478496551513672,0.006197889952519772,14.115610122680664,-24.1743106842041,0.7971698113207547,malayalam
data\audios\malayalam\train-00005-of-00088\2814749767382347_chunk_1.flac,0.901,0.2920667827129364,0.0,0.4666666666666667,11.935340881347656,0.0840953968265029,25.467187881469727,-39.80656433105469,0.5333333333333333,malayalam
data\audios\malayalam\train-00003-of-00088\2814749767211751_chunk_8.flac,6.688,0.05989392474293709,0.0,0.04504504504504504,4.597192287445068,0.0024576906658443872,9.332815170288086,-22.947429656982422,0.7972972972972973,malayalam
data\audios\malayalam\train-00003-of-00088\2814749767115981_chunk_1.flac,6.817,0.14114850759506226,0.0,0.2290748898678414,7.964956283569336,0.08254059087197974,16.689542770385742,-35.89592742919922,0.7180616740088106,malayalam
data\audios\malayalam\train-00005-of-00088\e0848173-0613-47cf-963d-db8a9cc7cf6b_0_chunk_2.flac,4.288,0.08208121359348297,0.0,0.2887323943661972,7.622838973999023,0.0026644096626256865,32.1699104309082,-27.02313995361328,0.7112676056338029,malayalam
data\audios\malayalam\train-00001-of-00088\2814749767372884_chunk_3.flac,9.569,0.05481480062007904,0.0,0.0,5.679174423217773,0.0020241623931141622,12.09579086303711,-33.978302001953125,0.7987421383647799,malayalam
data\audios\malayalam\train-00005-of-00088\2efe3bee-abde-4601-8314-1ea8ccf8ff35_1_chunk_3.flac,6.114,0.08190812915563583,0.0,0.2660098522167488,5.548940658569336,0.0009799678537499503,40.72119903564453,-18.706146240234375,0.7339901477832512,malayalam
data\audios\malayalam\train-00003-of-00088\2814749767322986_chunk_5.flac,11.296,0.049321506172418594,0.0,0.35904255319148937,3.8402764797210693,0.006202778463040109,16.75331687927246,-39.5353889465332,0.6409574468085106,malayalam
data\audios\malayalam\train-00002-of-00088\2814749767349427_chunk_18.flac,11.441,0.06766612827777863,0.0,0.1942257217847769,5.7754058837890625,0.0038683946613419667,26.10395622253418,-25.74240493774414,0.7874015748031497,malayalam
data\audios\bengali\train-00001-of-00096\1407374883638602_chunk_13.flac,1.312,0.08680875599384308,0.0,0.23255813953488372,10.066015243530273,0.004537316762750147,28.617774963378906,-31.579992294311523,0.7209302325581395,bengali
data\audios\bengali\valid-00000-of-00001\f49719c4-320b-4e80-b527-63f0db8c7c27_0_chunk_13.flac,6.113,0.11887449771165848,0.0,0.31527093596059114,8.341896057128906,0.0007070804694802307,37.78679656982422,-31.012313842773438,0.6699507389162561,bengali
data\audios\bengali\train-00002-of-00096\1407374883620268_chunk_6.flac,5.093,0.08674383908510208,0.0,0.0,4.0447821617126465,0.007719028837132525,8.942916870117188,-29.24199867248535,0.7988165680473372,bengali
data\audios\bengali\valid-00000-of-00001\d49d5722-1262-4411-80d5-f185f717f10c_0_chunk_7.flac,3.039,0.06949296593666077,0.0,0.0297029702970297,4.661352157592773,2.676114023918978e-05,13.564599990844727,-32.31780242919922,0.7920792079207921,bengali
data\audios\malayalam\train-00002-of-00088\2814749767381906_chunk_4.flac,17.473,0.09981060028076172,0.0,0.09278350515463918,5.647741794586182,0.04184595531052115,13.457704544067383,-23.236705780029297,0.7835051546391752,malayalam
data\audios\bengali\train-00001-of-00096\1407374883557399_chunk_6.flac,8.896,0.057178523391485214,0.0,0.09121621621621621,8.648590087890625,0.005983241519688054,13.530274391174316,-28.5017032623291,0.793918918918919,bengali
data\audios\bengali\valid-00000-of-00001\f100743d-d2a5-4fdb-9178-fa18865ad362_0_chunk_5.flac,1.305,0.08824101835489273,0.0,0.18604651162790697,8.661633491516113,0.00018283808771726233,21.36028289794922,-32.595542907714844,0.7906976744186046,bengali
data\audios\bengali\train-00000-of-00096\1407374883626401_chunk_5.flac,9.345,0.06514107435941696,0.0,0.0,7.1837286949157715,0.01477914846617142,10.629133224487305,-32.594295501708984,0.797427652733119,bengali
data\audios\bengali\train-00000-of-00096\e4f5c3e9-2486-47af-a6a8-48cac24f5266_1_chunk_4.flac,5.249,0.06027883663773537,0.0,0.25287356321839083,6.008652687072754,0.011367211024520336,31.749740600585938,-23.981515884399414,0.7471264367816092,bengali
data\audios\bengali\train-00000-of-00096\494ae55f-1624-40a6-af88-2ce631b7208d_0_chunk_12.flac,1.408,0.11770446598529816,0.0,0.043478260869565216,10.81106185913086,0.0001479494402602955,12.79970932006836,-13.150850296020508,0.7608695652173914,bengali
data\audios\bengali\train-00002-of-00096\1407374883668150_chunk_4.flac,8.238,0.10394983738660812,0.0,0.0364963503649635,4.056240558624268,0.010339745967125696,13.415032386779785,-20.155563354492188,0.7992700729927007,bengali
data\audios\bengali\train-00002-of-00096\1407374883702555_chunk_6.flac,9.531,0.10268500447273254,0.0,0.22082018927444794,5.382890701293945,0.025352497044764326,28.087661743164062,-54.706146240234375,0.7476340694006309,bengali
data\audios\bengali\train-00000-of-00096\7cbdd9d1-6296-4216-bd06-f44d9a62716b_1_chunk_3.flac,0.447,0.09126156568527222,0.0,0.07142857142857142,5.481287479400635,0.00017008329814053078,17.141826629638672,-36.17947006225586,0.7857142857142857,bengali
data\audios\bengali\train-00000-of-00096\1407374883630762_chunk_6.flac,1.257,0.09389480203390121,0.0,0.04878048780487805,5.341823577880859,0.007257152165375898,13.766382217407227,-29.218950271606445,0.7804878048780488,bengali
data\audios\malayalam\train-00002-of-00088\2814749767317425_chunk_57.flac,15.519,0.06430225074291229,0.0,0.15860735009671179,8.08590316772461,0.0045214778648218394,18.905256271362305,-44.974361419677734,0.7969052224371374,malayalam
data\audios\malayalam\train-00005-of-00088\2814749767428936_chunk_7.flac,13.792,0.08038260787725449,0.0,0.0,5.385295867919922,0.024654039570758273,13.63075065612793,-43.25099563598633,0.7908496732026143,malayalam
data\audios\malayalam\train-00005-of-00088\2814749767475910_chunk_8.flac,22.286,0.1076563373208046,0.0,0.23180592991913745,8.481154441833496,0.027053008529893445,21.38718605041504,-45.3517951965332,0.738544474393531,malayalam
data\audios\malayalam\train-00000-of-00088\2814749767443709_chunk_5.flac,13.408,0.11217081546783447,4.6613961813842484e-06,0.07847533632286996,8.991911888122559,0.03481392561592398,16.77118492126465,-33.13243103027344,0.7645739910313901,malayalam
data\audios\bengali\valid-00000-of-00001\1407374883856661_chunk_1.flac,6.154,0.09730129688978195,0.0,0.5707317073170731,10.345322608947754,0.01645653294151051,20.338241577148438,-26.226043701171875,0.40487804878048783,bengali
data\audios\bengali\train-00005-of-00096\2c98995f-e3c6-41aa-9e10-6dd15118ec7c_1_chunk_12.flac,1.982,0.06685329228639603,0.0,0.21212121212121213,7.885881423950195,0.07521905076905908,31.167734146118164,-60.458824157714844,0.7727272727272727,bengali
data\audios\bengali\valid-00000-of-00001\8015c0d2-b68f-4a60-ae3c-4aef6d4b1c47_1_chunk_10.flac,0.92,0.072512187063694,0.0,0.06666666666666667,5.5502729415893555,7.84780465460314e-05,19.1719913482666,-20.674732208251953,0.8,bengali
data\audios\malayalam\train-00005-of-00088\2814749767285555_chunk_9.flac,16.096,0.09150359779596329,0.0,0.25,7.263478755950928,0.018764558558276277,24.15084457397461,-24.98126983642578,0.7332089552238806,malayalam
data\audios\bengali\valid-00000-of-00001\1407374883562898_chunk_5.flac,12.64,0.12270219624042511,0.0,0.22327790973871733,7.959685325622559,0.030386412621595294,23.678274154663086,-33.56184387207031,0.7007125890736342,bengali
data\audios\bengali\train-00005-of-00096\1407374883702203_chunk_5.flac,6.752,0.10172118246555328,0.0,0.06666666666666667,5.123348712921143,0.01969652272045587,21.852737426757812,-49.08916473388672,0.7777777777777778,bengali
data\audios\bengali\train-00004-of-00096\4c208536-0651-4b2f-ac52-7209ff627788_1_chunk_4.flac,4.479,0.10247159004211426,0.0,0.2214765100671141,6.079686641693115,0.004532461575300636,36.443153381347656,-51.219093322753906,0.7718120805369127,bengali
